country_id,year,stunting_pct,underweight_pct,wasting_pct
UNSDG_EASTERNASIA,2024,,,1.4
UNSDG_EASTERNASIASOUTHEASTERNASIA,1990,,,5.9
UNSDG_EASTERNASIASOUTHEASTERNASIA,1991,,,5.8
UNSDG_EASTERNASIASOUTHEASTERNASIA,1992,,,5.8
UNSDG_EASTERNASIASOUTHEASTERNASIA,1993,,,5.7
UNSDG_EASTERNASIASOUTHEASTERNASIA,1994,,,5.7
UNSDG_EASTERNASIASOUTHEASTERNASIA,1995,,,5.7
UNSDG_EASTERNASIASOUTHEASTERNASIA,1996,,,5.6
UNSDG_EASTERNASIASOUTHEASTERNASIA,1997,,,5.6
UNSDG_EASTERNASIASOUTHEASTERNASIA,1998,,,5.5
UNSDG_EASTERNASIASOUTHEASTERNASIA,1999,,,5.4
UNSDG_EASTERNASIASOUTHEASTERNASIA,2000,,,5.3
UNSDG_EASTERNASIASOUTHEASTERNASIA,2001,,,5.3
UNSDG_EASTERNASIASOUTHEASTERNASIA,2002,,,5.2
UNSDG_EASTERNASIASOUTHEASTERNASIA,2003,,,5.1
UNSDG_EASTERNASIASOUTHEASTERNASIA,2004,,,5.0
UNSDG_EASTERNASIASOUTHEASTERNASIA,2005,,,4.9
UNSDG_EASTERNASIASOUTHEASTERNASIA,2006,,,4.9
UNSDG_EASTERNASIASOUTHEASTERNASIA,2007,,,4.8
UNSDG_EASTERNASIASOUTHEASTERNASIA,2008,,,4.7
UNSDG_EASTERNASIASOUTHEASTERNASIA,2009,,,4.6
UNSDG_EASTERNASIASOUTHEASTERNASIA,2010,,,4.5
UNSDG_EASTERNASIASOUTHEASTERNASIA,2011,,,4.4
UNSDG_EASTERNASIASOUTHEASTERNASIA,2012,,,4.3
UNSDG_EASTERNASIASOUTHEASTERNASIA,2013,,,4.2
UNSDG_EASTERNASIASOUTHEASTERNASIA,2014,,,4.1
UNSDG_EASTERNASIASOUTHEASTERNASIA,2015,,,4.1
UNSDG_EASTERNASIASOUTHEASTERNASIA,2016,,,4.0
UNSDG_EASTERNASIASOUTHEASTERNASIA,2017,,,3.9
UNSDG_EASTERNASIASOUTHEASTERNASIA,2018,,,3.9
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,,,3.8
UNSDG_EASTERNASIASOUTHEASTERNASIA,2020,,,3.8
UNSDG_EASTERNASIASOUTHEASTERNASIA,2021,,,3.8
UNSDG_EASTERNASIASOUTHEASTERNASIA,2022,,,3.9
UNSDG_EASTERNASIASOUTHEASTERNASIA,2023,,,3.9
UNSDG_EASTERNASIASOUTHEASTERNASIA,2024,,,4.0
UNSDG_LAC,1990,,,2.5
UNSDG_LAC,1991,,,2.4
UNSDG_LAC,1992,,,2.4
UNSDG_LAC,1993,,,2.3
UNSDG_LAC,1994,,,2.3
UNSDG_LAC,1995,,,2.2
UNSDG_LAC,1996,,,2.2
UNSDG_LAC,1997,,,2.2
UNSDG_LAC,1998,,,2.1
UNSDG_LAC,1999,,,2.1
UNSDG_LAC,2000,,,2.0
UNSDG_LAC,2001,,,2.0
UNSDG_LAC,2002,,,2.0
UNSDG_LAC,2003,,,1.9
UNSDG_LAC,2004,,,1.9
UNSDG_LAC,2005,,,1.8
UNSDG_LAC,2006,,,1.8
UNSDG_LAC,2007,,,1.8
UNSDG_LAC,2008,,,1.7
UNSDG_LAC,2009,,,1.7
UNSDG_LAC,2010,,,1.7
UNSDG_LAC,2011,,,1.6
UNSDG_LAC,2012,,,1.6
UNSDG_LAC,2013,,,1.6
UNSDG_LAC,2014,,,1.6
UNSDG_LAC,2015,,,1.5
UNSDG_LAC,2016,,,1.5
UNSDG_LAC,2017,,,1.5
UNSDG_LAC,2018,,,1.4
UNSDG_LAC,2019,,,1.4
UNSDG_LAC,2020,,,1.4
UNSDG_LAC,2021,,,1.4
UNSDG_LAC,2022,,,1.3
UNSDG_LAC,2023,,,1.3
UNSDG_LAC,2024,,,1.3
UNSDG_LDC,1990,,,12.5
UNSDG_LDC,1991,,,12.3
UNSDG_LDC,1992,,,12.0
UNSDG_LDC,1993,,,11.8
UNSDG_LDC,1994,,,11.6
UNSDG_LDC,1995,,,11.4
UNSDG_LDC,1996,,,11.2
UNSDG_LDC,1997,,,11.0
UNSDG_LDC,1998,,,10.8
UNSDG_LDC,1999,,,10.6
UNSDG_LDC,2000,,,10.5
UNSDG_LDC,2001,,,10.3
UNSDG_LDC,2002,,,10.1
UNSDG_LDC,2003,,,9.9
UNSDG_LDC,2004,,,9.7
UNSDG_LDC,2005,,,9.6
UNSDG_LDC,2006,,,9.4
UNSDG_LDC,2007,,,9.2
UNSDG_LDC,2008,,,9.1
UNSDG_LDC,2009,,,8.9
UNSDG_LDC,2010,,,8.7
UNSDG_LDC,2011,,,8.6
UNSDG_LDC,2012,,,8.4
UNSDG_LDC,2013,,,8.3
UNSDG_LDC,2014,,,8.1
UNSDG_LDC,2015,,,8.0
UNSDG_LDC,2016,,,7.8
UNSDG_LDC,2017,,,7.7
UNSDG_LDC,2018,,,7.5
UNSDG_LDC,2019,,,7.4
UNSDG_LDC,2020,,,7.3
UNSDG_LDC,2021,,,7.1
UNSDG_LDC,2022,,,7.0
UNSDG_LDC,2023,,,6.9
UNSDG_LDC,2024,,,6.7
UNSDG_LLDC,1990,,,10.6
UNSDG_LLDC,1991,,,10.4
UNSDG_LLDC,1992,,,10.2
UNSDG_LLDC,1993,,,10.0
UNSDG_LLDC,1994,,,9.8
UNSDG_LLDC,1995,,,9.6
UNSDG_LLDC,1996,,,9.4
UNSDG_LLDC,1997,,,9.2
UNSDG_LLDC,1998,,,9.0
UNSDG_LLDC,1999,,,8.9
UNSDG_LLDC,2000,,,8.7
UNSDG_LLDC,2001,,,8.5
UNSDG_LLDC,2002,,,8.3
UNSDG_LLDC,2003,,,8.1
UNSDG_LLDC,2004,,,8.0
UNSDG_LLDC,2005,,,7.8
UNSDG_LLDC,2006,,,7.7
UNSDG_LLDC,2007,,,7.5
UNSDG_LLDC,2008,,,7.3
UNSDG_LLDC,2009,,,7.2
UNSDG_LLDC,2010,,,7.0
UNSDG_LLDC,2011,,,6.9
UNSDG_LLDC,2012,,,6.8
UNSDG_LLDC,2013,,,6.6
UNSDG_LLDC,2014,,,6.5
UNSDG_LLDC,2015,,,6.3
UNSDG_LLDC,2016,,,6.2
UNSDG_LLDC,2017,,,6.1
UNSDG_LLDC,2018,,,5.9
UNSDG_LLDC,2019,,,5.8
UNSDG_LLDC,2020,,,5.7
UNSDG_LLDC,2021,,,5.6
UNSDG_LLDC,2022,,,5.5
UNSDG_LLDC,2023,,,5.3
UNSDG_LLDC,2024,,,5.2
UNSDG_MIDDLEAFR,1990,,,10.6
UNSDG_MIDDLEAFR,1991,,,10.4
UNSDG_MIDDLEAFR,1992,,,10.2
UNSDG_MIDDLEAFR,1993,,,10.0
UNSDG_MIDDLEAFR,1994,,,9.9
UNSDG_MIDDLEAFR,1995,,,9.7
UNSDG_MIDDLEAFR,1996,,,9.5
UNSDG_MIDDLEAFR,1997,,,9.3
UNSDG_MIDDLEAFR,1998,,,9.1
UNSDG_MIDDLEAFR,1999,,,9.0
UNSDG_MIDDLEAFR,2000,,,8.8
UNSDG_MIDDLEAFR,2001,,,8.6
UNSDG_MIDDLEAFR,2002,,,8.5
UNSDG_MIDDLEAFR,2003,,,8.3
UNSDG_MIDDLEAFR,2004,,,8.1
UNSDG_MIDDLEAFR,2005,,,8.0
UNSDG_MIDDLEAFR,2006,,,7.8
UNSDG_MIDDLEAFR,2007,,,7.7
UNSDG_MIDDLEAFR,2008,,,7.5
UNSDG_MIDDLEAFR,2009,,,7.4
UNSDG_MIDDLEAFR,2010,,,7.3
UNSDG_MIDDLEAFR,2011,,,7.1
UNSDG_MIDDLEAFR,2012,,,7.0
UNSDG_MIDDLEAFR,2013,,,6.8
UNSDG_MIDDLEAFR,2014,,,6.7
UNSDG_MIDDLEAFR,2015,,,6.6
UNSDG_MIDDLEAFR,2016,,,6.5
UNSDG_MIDDLEAFR,2017,,,6.3
UNSDG_MIDDLEAFR,2018,,,6.2
UNSDG_MIDDLEAFR,2019,,,6.1
UNSDG_MIDDLEAFR,2020,,,6.0
UNSDG_MIDDLEAFR,2021,,,5.9
UNSDG_MIDDLEAFR,2022,,,5.7
UNSDG_MIDDLEAFR,2023,,,5.6
UNSDG_MIDDLEAFR,2024,,,5.5
UNSDG_NORTHAFR,1990,,,0.7
UNSDG_NORTHAFR,1991,,,0.7
UNSDG_NORTHAFR,1992,,,0.7
UNSDG_NORTHAFR,1993,,,0.6
UNSDG_NORTHAFR,1994,,,0.6
UNSDG_NORTHAFR,1995,,,0.6
UNSDG_NORTHAFR,1996,,,0.6
UNSDG_NORTHAFR,1997,,,0.6
UNSDG_NORTHAFR,1998,,,0.6
UNSDG_NORTHAFR,1999,,,0.6
UNSDG_NORTHAFR,2000,,,0.5
UNSDG_NORTHAFR,2001,,,0.5
UNSDG_NORTHAFR,2002,,,0.5
UNSDG_NORTHAFR,2003,,,0.5
UNSDG_NORTHAFR,2004,,,0.5
UNSDG_NORTHAFR,2005,,,0.5
UNSDG_NORTHAFR,2006,,,0.4
UNSDG_NORTHAFR,2007,,,0.4
UNSDG_NORTHAFR,2008,,,0.4
UNSDG_NORTHAFR,2009,,,0.4
UNSDG_NORTHAFR,2010,,,0.4
UNSDG_NORTHAFR,2011,,,0.4
UNSDG_NORTHAFR,2012,,,0.3
UNSDG_NORTHAFR,2013,,,0.3
UNSDG_NORTHAFR,2014,,,0.3
UNSDG_NORTHAFR,2015,,,0.3
UNSDG_NORTHAFR,2016,,,0.3
UNSDG_NORTHAFR,2017,,,0.3
UNSDG_NORTHAFR,2018,,,0.3
UNSDG_NORTHAFR,2019,,,0.2
UNSDG_NORTHAFR,2020,,,0.2
UNSDG_NORTHAFR,2021,,,0.2
UNSDG_NORTHAFR,2022,,,0.2
UNSDG_NORTHAFR,2023,,,0.2
UNSDG_NORTHAFR,2024,,,0.2
UNSDG_NORTHERNAMR,1990,,,0.7
UNSDG_NORTHERNAMR,1991,,,0.7
UNSDG_NORTHERNAMR,1992,,,0.7
UNSDG_NORTHERNAMR,1993,,,0.6
UNSDG_NORTHERNAMR,1994,,,0.6
UNSDG_NORTHERNAMR,1995,,,0.6
UNSDG_NORTHERNAMR,1996,,,0.6
UNSDG_NORTHERNAMR,1997,,,0.6
UNSDG_NORTHERNAMR,1998,,,0.6
UNSDG_NORTHERNAMR,1999,,,0.6
UNSDG_NORTHERNAMR,2000,,,0.5
UNSDG_NORTHERNAMR,2001,,,0.5
UNSDG_NORTHERNAMR,2002,,,0.5
UNSDG_NORTHERNAMR,2003,,,0.5
UNSDG_NORTHERNAMR,2004,,,0.5
UNSDG_NORTHERNAMR,2005,,,0.5
UNSDG_NORTHERNAMR,2006,,,0.4
UNSDG_NORTHERNAMR,2007,,,0.4
UNSDG_NORTHERNAMR,2008,,,0.4
UNSDG_NORTHERNAMR,2009,,,0.4
UNSDG_NORTHERNAMR,2010,,,0.4
UNSDG_NORTHERNAMR,2011,,,0.4
UNSDG_NORTHERNAMR,2012,,,0.3
UNSDG_NORTHERNAMR,2013,,,0.3
UNSDG_NORTHERNAMR,2014,,,0.3
UNSDG_NORTHERNAMR,2015,,,0.3
UNSDG_NORTHERNAMR,2016,,,0.3
UNSDG_NORTHERNAMR,2017,,,0.3
UNSDG_NORTHERNAMR,2018,,,0.3
UNSDG_NORTHERNAMR,2019,,,0.2
UNSDG_NORTHERNAMR,2020,,,0.2
UNSDG_NORTHERNAMR,2021,,,0.2
UNSDG_NORTHERNAMR,2022,,,0.2
UNSDG_NORTHERNAMR,2023,,,0.2
UNSDG_NORTHERNAMR,2024,,,0.2
UNSDG_OCEANIAexAUSNZL,1990,,,5.9
UNSDG_OCEANIAexAUSNZL,1991,,,5.9
UNSDG_OCEANIAexAUSNZL,1992,,,6.0
UNSDG_OCEANIAexAUSNZL,1993,,,6.1
UNSDG_OCEANIAexAUSNZL,1994,,,6.1
UNSDG_OCEANIAexAUSNZL,1995,,,6.2
UNSDG_OCEANIAexAUSNZL,1996,,,6.3
UNSDG_OCEANIAexAUSNZL,1997,,,6.3
UNSDG_OCEANIAexAUSNZL,1998,,,6.4
UNSDG_OCEANIAexAUSNZL,1999,,,6.5
UNSDG_OCEANIAexAUSNZL,2000,,,6.5
UNSDG_OCEANIAexAUSNZL,2001,,,6.6
UNSDG_OCEANIAexAUSNZL,2002,,,6.7
UNSDG_OCEANIAexAUSNZL,2003,,,6.7
UNSDG_OCEANIAexAUSNZL,2004,,,6.8
UNSDG_OCEANIAexAUSNZL,2005,,,6.9
UNSDG_OCEANIAexAUSNZL,2006,,,7.0
UNSDG_OCEANIAexAUSNZL,2007,,,7.0
UNSDG_OCEANIAexAUSNZL,2008,,,7.1
UNSDG_OCEANIAexAUSNZL,2009,,,7.2
UNSDG_OCEANIAexAUSNZL,2010,,,7.3
UNSDG_OCEANIAexAUSNZL,2011,,,7.3
UNSDG_OCEANIAexAUSNZL,2012,,,7.4
UNSDG_OCEANIAexAUSNZL,2013,,,7.5
UNSDG_OCEANIAexAUSNZL,2014,,,7.6
UNSDG_OCEANIAexAUSNZL,2015,,,7.6
UNSDG_OCEANIAexAUSNZL,2016,,,7.7
UNSDG_OCEANIAexAUSNZL,2017,,,7.8
UNSDG_OCEANIAexAUSNZL,2018,,,7.9
UNSDG_OCEANIAexAUSNZL,2019,,,8.0
UNSDG_OCEANIAexAUSNZL,2020,,,8.1
UNSDG_OCEANIAexAUSNZL,2021,,,8.1
UNSDG_OCEANIAexAUSNZL,2022,,,8.2
UNSDG_OCEANIAexAUSNZL,2023,,,8.3
UNSDG_OCEANIAexAUSNZL,2024,,,8.4
UNSDG_SIDS,1990,,,4.8
UNSDG_SIDS,1991,,,4.8
UNSDG_SIDS,1992,,,4.8
UNSDG_SIDS,1993,,,4.8
UNSDG_SIDS,1994,,,4.7
UNSDG_SIDS,1995,,,4.7
UNSDG_SIDS,1996,,,4.7
UNSDG_SIDS,1997,,,4.7
UNSDG_SIDS,1998,,,4.6
UNSDG_SIDS,1999,,,4.6
UNSDG_SIDS,2000,,,4.6
UNSDG_SIDS,2001,,,4.6
UNSDG_SIDS,2002,,,4.5
UNSDG_SIDS,2003,,,4.5
UNSDG_SIDS,2004,,,4.5
UNSDG_SIDS,2005,,,4.5
UNSDG_SIDS,2006,,,4.4
UNSDG_SIDS,2007,,,4.4
UNSDG_SIDS,2008,,,4.4
UNSDG_SIDS,2009,,,4.4
UNSDG_SIDS,2010,,,4.3
UNSDG_SIDS,2011,,,4.3
UNSDG_SIDS,2012,,,4.3
UNSDG_SIDS,2013,,,4.3
UNSDG_SIDS,2014,,,4.2
UNSDG_SIDS,2015,,,4.2
UNSDG_SIDS,2016,,,4.2
UNSDG_SIDS,2017,,,4.2
UNSDG_SIDS,2018,,,4.1
UNSDG_SIDS,2019,,,4.1
UNSDG_SIDS,2020,,,4.1
UNSDG_SIDS,2021,,,4.1
UNSDG_SIDS,2022,,,4.1
UNSDG_SIDS,2023,,,4.0
UNSDG_SIDS,2024,,,4.0
UNSDG_SOUTHAMR,1990,,,2.1
UNSDG_SOUTHAMR,1991,,,2.1
UNSDG_SOUTHAMR,1992,,,2.0
UNSDG_SOUTHAMR,1993,,,2.0
UNSDG_SOUTHAMR,1994,,,2.0
UNSDG_SOUTHAMR,1995,,,2.0
UNSDG_SOUTHAMR,1996,,,1.9
UNSDG_SOUTHAMR,1997,,,1.9
UNSDG_SOUTHAMR,1998,,,1.9
UNSDG_SOUTHAMR,1999,,,1.9
UNSDG_SOUTHAMR,2000,,,1.8
UNSDG_SOUTHAMR,2001,,,1.8
UNSDG_SOUTHAMR,2002,,,1.8
UNSDG_SOUTHAMR,2003,,,1.8
UNSDG_SOUTHAMR,2004,,,1.7
UNSDG_SOUTHAMR,2005,,,1.7
UNSDG_SOUTHAMR,2006,,,1.7
UNSDG_SOUTHAMR,2007,,,1.7
UNSDG_SOUTHAMR,2008,,,1.6
UNSDG_SOUTHAMR,2009,,,1.6
UNSDG_SOUTHAMR,2010,,,1.6
UNSDG_SOUTHAMR,2011,,,1.6
UNSDG_SOUTHAMR,2012,,,1.5
UNSDG_SOUTHAMR,2013,,,1.5
UNSDG_SOUTHAMR,2014,,,1.5
UNSDG_SOUTHAMR,2015,,,1.5
UNSDG_SOUTHAMR,2016,,,1.5
UNSDG_SOUTHAMR,2017,,,1.4
UNSDG_SOUTHAMR,2018,,,1.4
UNSDG_SOUTHAMR,2019,,,1.4
UNSDG_SOUTHAMR,2020,,,1.4
UNSDG_SOUTHAMR,2021,,,1.4
UNSDG_SOUTHAMR,2022,,,1.3
UNSDG_SOUTHAMR,2023,,,1.3
UNSDG_SOUTHAMR,2024,,,1.3
UNSDG_SOUTHASIA,1990,,,18.2
UNSDG_SOUTHASIA,1991,,,18.0
UNSDG_SOUTHASIA,1992,,,17.9
UNSDG_SOUTHASIA,1993,,,17.7
UNSDG_SOUTHASIA,1994,,,17.6
UNSDG_SOUTHASIA,1995,,,17.4
UNSDG_SOUTHASIA,1996,,,17.3
UNSDG_SOUTHASIA,1997,,,17.1
UNSDG_SOUTHASIA,1998,,,17.0
UNSDG_SOUTHASIA,1999,,,16.9
UNSDG_SOUTHASIA,2000,,,16.7
UNSDG_SOUTHASIA,2001,,,16.6
UNSDG_SOUTHASIA,2002,,,16.4
UNSDG_SOUTHASIA,2003,,,16.3
UNSDG_SOUTHASIA,2004,,,16.2
UNSDG_SOUTHASIA,2005,,,16.0
UNSDG_SOUTHASIA,2006,,,15.9
UNSDG_SOUTHASIA,2007,,,15.7
UNSDG_SOUTHASIA,2008,,,15.6
UNSDG_SOUTHASIA,2009,,,15.5
UNSDG_SOUTHASIA,2010,,,15.3
UNSDG_SOUTHASIA,2011,,,15.2
UNSDG_SOUTHASIA,2012,,,15.1
UNSDG_SOUTHASIA,2013,,,14.9
UNSDG_SOUTHASIA,2014,,,14.8
UNSDG_SOUTHASIA,2015,,,14.7
UNSDG_SOUTHASIA,2016,,,14.6
UNSDG_SOUTHASIA,2017,,,14.4
UNSDG_SOUTHASIA,2018,,,14.3
UNSDG_SOUTHASIA,2019,,,14.2
UNSDG_SOUTHASIA,2020,,,14.1
UNSDG_SOUTHASIA,2021,,,13.9
UNSDG_SOUTHASIA,2022,,,13.8
UNSDG_SOUTHASIA,2023,,,13.7
UNSDG_SOUTHASIA,2024,,,13.6
UNSDG_SOUTHEASTERNASIA,1990,,,10.6
UNSDG_SOUTHEASTERNASIA,1991,,,10.5
UNSDG_SOUTHEASTERNASIA,1992,,,10.4
UNSDG_SOUTHEASTERNASIA,1993,,,10.3
UNSDG_SOUTHEASTERNASIA,1994,,,10.1
UNSDG_SOUTHEASTERNASIA,1995,,,10.0
UNSDG_SOUTHEASTERNASIA,1996,,,9.9
UNSDG_SOUTHEASTERNASIA,1997,,,9.8
UNSDG_SOUTHEASTERNASIA,1998,,,9.7
UNSDG_SOUTHEASTERNASIA,1999,,,9.5
UNSDG_SOUTHEASTERNASIA,2000,,,9.4
UNSDG_SOUTHEASTERNASIA,2001,,,9.3
UNSDG_SOUTHEASTERNASIA,2002,,,9.2
UNSDG_SOUTHEASTERNASIA,2003,,,9.1
UNSDG_SOUTHEASTERNASIA,2004,,,9.0
UNSDG_SOUTHEASTERNASIA,2005,,,8.9
UNSDG_SOUTHEASTERNASIA,2006,,,8.8
UNSDG_SOUTHEASTERNASIA,2007,,,8.6
UNSDG_SOUTHEASTERNASIA,2008,,,8.5
UNSDG_SOUTHEASTERNASIA,2009,,,8.4
UNSDG_SOUTHEASTERNASIA,2010,,,8.3
UNSDG_SOUTHEASTERNASIA,2011,,,8.2
UNSDG_SOUTHEASTERNASIA,2012,,,8.1
UNSDG_SOUTHEASTERNASIA,2013,,,8.0
UNSDG_SOUTHEASTERNASIA,2014,,,7.9
UNSDG_SOUTHEASTERNASIA,2015,,,7.8
UNSDG_SOUTHEASTERNASIA,2016,,,7.7
UNSDG_SOUTHEASTERNASIA,2017,,,7.6
UNSDG_SOUTHEASTERNASIA,2018,,,7.5
UNSDG_SOUTHEASTERNASIA,2019,,,7.4
UNSDG_SOUTHEASTERNASIA,2020,,,7.4
UNSDG_SOUTHEASTERNASIA,2021,,,7.3
UNSDG_SOUTHEASTERNASIA,2022,,,7.2
UNSDG_SOUTHEASTERNASIA,2023,,,7.1
UNSDG_SOUTHEASTERNASIA,2024,,,7.0
UNSDG_SOUTHERNAFR,1990,,,5.6
UNSDG_SOUTHERNAFR,1991,,,5.5
UNSDG_SOUTHERNAFR,1992,,,5.4
UNSDG_SOUTHERNAFR,1993,,,5.3
UNSDG_SOUTHERNAFR,1994,,,5.2
UNSDG_SOUTHERNAFR,1995,,,5.1
UNSDG_SOUTHERNAFR,1996,,,5.0
UNSDG_SOUTHERNAFR,1997,,,5.0
UNSDG_SOUTHERNAFR,1998,,,4.9
UNSDG_SOUTHERNAFR,1999,,,4.8
UNSDG_SOUTHERNAFR,2000,,,4.7
UNSDG_SOUTHERNAFR,2001,,,4.6
UNSDG_SOUTHERNAFR,2002,,,4.5
UNSDG_SOUTHERNAFR,2003,,,4.4
UNSDG_SOUTHERNAFR,2004,,,4.4
UNSDG_SOUTHERNAFR,2005,,,4.3
UNSDG_SOUTHERNAFR,2006,,,4.2
UNSDG_SOUTHERNAFR,2007,,,4.1
UNSDG_SOUTHERNAFR,2008,,,4.0
UNSDG_SOUTHERNAFR,2009,,,4.0
UNSDG_SOUTHERNAFR,2010,,,3.9
UNSDG_SOUTHERNAFR,2011,,,3.8
UNSDG_SOUTHERNAFR,2012,,,3.8
UNSDG_SOUTHERNAFR,2013,,,3.7
UNSDG_SOUTHERNAFR,2014,,,3.6
UNSDG_SOUTHERNAFR,2015,,,3.6
UNSDG_SOUTHERNAFR,2016,,,3.5
UNSDG_SOUTHERNAFR,2017,,,3.4
UNSDG_SOUTHERNAFR,2018,,,3.4
UNSDG_SOUTHERNAFR,2019,,,3.3
UNSDG_SOUTHERNAFR,2020,,,3.2
UNSDG_SOUTHERNAFR,2021,,,3.2
UNSDG_SOUTHERNAFR,2022,,,3.1
UNSDG_SOUTHERNAFR,2023,,,3.1
UNSDG_SOUTHERNAFR,2024,,,3.0
UNSDG_SUBSAHARANAFRICA,1990,,,10.4
UNSDG_SUBSAHARANAFRICA,1991,,,10.2
UNSDG_SUBSAHARANAFRICA,1992,,,10.0
UNSDG_SUBSAHARANAFRICA,1993,,,9.8
UNSDG_SUBSAHARANAFRICA,1994,,,9.7
UNSDG_SUBSAHARANAFRICA,1995,,,9.5
UNSDG_SUBSAHARANAFRICA,1996,,,9.3
UNSDG_SUBSAHARANAFRICA,1997,,,9.1
UNSDG_SUBSAHARANAFRICA,1998,,,9.0
UNSDG_SUBSAHARANAFRICA,1999,,,8.8
UNSDG_SUBSAHARANAFRICA,2000,,,8.7
UNSDG_SUBSAHARANAFRICA,2001,,,8.5
UNSDG_SUBSAHARANAFRICA,2002,,,8.4
UNSDG_SUBSAHARANAFRICA,2003,,,8.2
UNSDG_SUBSAHARANAFRICA,2004,,,8.1
UNSDG_SUBSAHARANAFRICA,2005,,,7.9
UNSDG_SUBSAHARANAFRICA,2006,,,7.8
UNSDG_SUBSAHARANAFRICA,2007,,,7.6
UNSDG_SUBSAHARANAFRICA,2008,,,7.5
UNSDG_SUBSAHARANAFRICA,2009,,,7.3
UNSDG_SUBSAHARANAFRICA,2010,,,7.2
UNSDG_SUBSAHARANAFRICA,2011,,,7.1
UNSDG_SUBSAHARANAFRICA,2012,,,6.9
UNSDG_SUBSAHARANAFRICA,2013,,,6.8
UNSDG_SUBSAHARANAFRICA,2014,,,6.7
UNSDG_SUBSAHARANAFRICA,2015,,,6.6
UNSDG_SUBSAHARANAFRICA,2016,,,6.4
UNSDG_SUBSAHARANAFRICA,2017,,,6.3
UNSDG_SUBSAHARANAFRICA,2018,,,6.2
UNSDG_SUBSAHARANAFRICA,2019,,,6.1
UNSDG_SUBSAHARANAFRICA,2020,,,5.9
UNSDG_SUBSAHARANAFRICA,2021,,,5.8
UNSDG_SUBSAHARANAFRICA,2022,,,5.7
UNSDG_SUBSAHARANAFRICA,2023,,,5.6
UNSDG_SUBSAHARANAFRICA,2024,,,5.5
UNSDG_WESTERNAFR,1990,,,12.2
UNSDG_WESTERNAFR,1991,,,12.0
UNSDG_WESTERNAFR,1992,,,11.8
UNSDG_WESTERNAFR,1993,,,11.6
UNSDG_WESTERNAFR,1994,,,11.4
UNSDG_WESTERNAFR,1995,,,11.2
UNSDG_WESTERNAFR,1996,,,11.0
UNSDG_WESTERNAFR,1997,,,10.8
UNSDG_WESTERNAFR,1998,,,10.6
UNSDG_WESTERNAFR,1999,,,10.4
UNSDG_WESTERNAFR,2000,,,10.2
UNSDG_WESTERNAFR,2001,,,10.0
UNSDG_WESTERNAFR,2002,,,9.8
UNSDG_WESTERNAFR,2003,,,9.6
UNSDG_WESTERNAFR,2004,,,9.5
UNSDG_WESTERNAFR,2005,,,9.3
UNSDG_WESTERNAFR,2006,,,9.1
UNSDG_WESTERNAFR,2007,,,9.0
UNSDG_WESTERNAFR,2008,,,8.8
UNSDG_WESTERNAFR,2009,,,8.6
UNSDG_WESTERNAFR,2010,,,8.5
UNSDG_WESTERNAFR,2011,,,8.3
UNSDG_WESTERNAFR,2012,,,8.2
UNSDG_WESTERNAFR,2013,,,8.0
UNSDG_WESTERNAFR,2014,,,7.9
UNSDG_WESTERNAFR,2015,,,7.7
UNSDG_WESTERNAFR,2016,,,7.6
UNSDG_WESTERNAFR,2017,,,7.4
UNSDG_WESTERNAFR,2018,,,7.3
UNSDG_WESTERNAFR,2019,,,7.2
UNSDG_WESTERNAFR,2020,,,7.0
UNSDG_WESTERNAFR,2021,,,6.9
UNSDG_WESTERNAFR,2022,,,6.8
UNSDG_WESTERNAFR,2023,,,6.6
UNSDG_WESTERNAFR,2024,,,6.5
UNSDG_WESTERNASIA,1990,,,5.9
UNSDG_WESTERNASIA,1991,,,5.8
UNSDG_WESTERNASIA,1992,,,5.7
UNSDG_WESTERNASIA,1993,,,5.6
UNSDG_WESTERNASIA,1994,,,5.5
UNSDG_WESTERNASIA,1995,,,5.5
UNSDG_WESTERNASIA,1996,,,5.4
UNSDG_WESTERNASIA,1997,,,5.3
UNSDG_WESTERNASIA,1998,,,5.2
UNSDG_WESTERNASIA,1999,,,5.2
UNSDG_WESTERNASIA,2000,,,5.1
UNSDG_WESTERNASIA,2001,,,5.0
UNSDG_WESTERNASIA,2002,,,4.9
UNSDG_WESTERNASIA,2003,,,4.9
UNSDG_WESTERNASIA,2004,,,4.8
UNSDG_WESTERNASIA,2005,,,4.7
UNSDG_WESTERNASIA,2006,,,4.6
UNSDG_WESTERNASIA,2007,,,4.6
UNSDG_WESTERNASIA,2008,,,4.5
UNSDG_WESTERNASIA,2009,,,4.4
UNSDG_WESTERNASIA,2010,,,4.4
UNSDG_WESTERNASIA,2011,,,4.3
UNSDG_WESTERNASIA,2012,,,4.2
UNSDG_WESTERNASIA,2013,,,4.2
UNSDG_WESTERNASIA,2014,,,4.1
UNSDG_WESTERNASIA,2015,,,4.0
UNSDG_WESTERNASIA,2016,,,4.0
UNSDG_WESTERNASIA,2017,,,3.9
UNSDG_WESTERNASIA,2018,,,3.9
UNSDG_WESTERNASIA,2019,,,3.8
UNSDG_WESTERNASIA,2020,,,3.8
UNSDG_WESTERNASIA,2021,,,3.7
UNSDG_WESTERNASIA,2022,,,3.6
UNSDG_WESTERNASIA,2023,,,3.6
UNSDG_WESTERNASIA,2024,,,3.5
UNSDG_WESTERNASIANORTHERNAFR,1990,,,5.9
UNSDG_WESTERNASIANORTHERNAFR,1991,,,5.8
